site,observer,collection_date,plant_genus,plant_species,individual_plant,inf_number,flower_number,c_width_1_px,c_width_2_px,c_depth1_px,c_depth2_px,c_depth3_px,width,c_width_2_mm,depth,c_depth2_mm,c_depth_3_mm,magnification,flower_type,photo_reference,plant_code,live,notes,**make sure all measurement photos are saved in jp2 format
EP,JZ,28-Aug,Eupatorium,serotinum,e,2,3,214,,685,,,0.728949869,,2.333320844,,,1,normal,,EUSE2,captured,,
AL,JZ,15-Sep,Symphyotrichum,novae-angliae,a,1,3,312,,1546,,,1.062768034,,5.26615186,,,1,disc,,SYNO2_d,captured,,
AL,JZ,15-Sep,Symphyotrichum,novae-angliae,a,1,4,287,,1436,,,0.977610339,,4.891458002,,,1,disc,,SYNO2_d,captured,,
AL,JZ,15-Sep,Symphyotrichum,novae-angliae,a,2,1,242,,1416,,,0.824326488,,4.823331846,,,1,disc,,SYNO2_d,captured,,
AL,JZ,15-Sep,Symphyotrichum,novae-angliae,a,2,2,272,,1335,,,0.926515722,,4.547420914,,,1,disc,,SYNO2_d,captured,,
AL,JZ,15-Sep,Symphyotrichum,novae-angliae,b,1,1,270,,1699,,,0.919703106,,5.787316954,,,1,disc,,SYNO2_d,captured,,
AL,JZ,15-Sep,Symphyotrichum,novae-angliae,b,1,2,297,,1576,,,1.011673417,,5.368341094,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,c,1,1,283,,1540,,,0.963985108,,5.245714013,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,c,1,2,231,,1439,,,0.786857102,,4.901676925,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,c,2,3,330,,1798,,,1.124081574,,6.124541426,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,c,2,4,330,,1774,,,1.124081574,,6.042790039,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,d,1,3,262,,1352,,,0.892452644,,4.605328147,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,d,1,4,285,,1441,,,0.970797723,,4.908489541,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,d,2,1,261,,1513,,,0.889046336,,5.153743703,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,d,2,2,257,,1435,,,0.875421105,,4.888051694,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,d,3,1,250,,1498,,,0.85157695,,5.102649086,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,d,3,2,276,,1477,,,0.940140953,,5.031116622,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,c,3,1,281,,1581,,,0.957172492,,5.385372633,,,1,disc,,SYNO2_d,captured,,
DR,JZ,18-Sep,Symphyotrichum,novae-angliae,c,3,2,291,,1582,,,0.99123557,,5.388778941,,,1,disc,,SYNO2_d,captured,,
DR,ES,18-Sep,Symphyotrichum,novae-angliae,d,4,1,99,,801,,,0.337224472,,2.728452548,,,1,disc,,SYNO2_d,live,,
DR,ES,18-Sep,Symphyotrichum,novae-angliae,d,4,2,72,,628,,,0.245254162,,2.139161299,,,1,disc,,SYNO2_d,live,,
IAS,ES,20-Sep,Helianthus,decapetalus,a,1,1,155,,638,,,0.527977709,,2.173224377,,,1,disc,HEDE_a_1_disc1&2,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,a,1,2,168,,644,,,0.572259711,,2.193662224,,,1,disc,HEDE_a_1_disc1&2,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,b,1,1,166,,646,,,0.565447095,,2.200474839,,,1,disc,HEDE_b_1_disc1&2_healthy,HEDE_d,live,healthy,
IAS,ES,20-Sep,Helianthus,decapetalus,b,1,2,143,,629,,,0.487102016,,2.142567607,,,1,disc,HEDE_b_1_disc1&2_healthy,HEDE_d,live,healthy,
IAS,ES,20-Sep,Helianthus,decapetalus,c,1,1,142,,699,,,0.483695708,,2.381009153,,,1,disc,,HEDE_d,live,healthy,
IAS,ES,20-Sep,Helianthus,decapetalus,c,1,2,150,,724,,,0.51094617,,2.466166848,,,1,disc,,HEDE_d,live,healthy,
IAS,ES,20-Sep,Helianthus,decapetalus,d,1,1,199,,546,,,0.677855252,,1.859844059,,,1,disc,,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,d,1,2,149,,539,,,0.507539862,,1.835999905,,,1,disc,,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,e,1,1,122,,637,,,0.415569552,,2.169818069,,,1,disc,,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,e,1,2,117,,606,,,0.398538013,,2.064222527,,,1,disc,,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,e,2,1,139,,639,,,0.473476784,,2.176630685,,,1,disc,,HEDE_d,live,mature anthers absent,
IAS,ES,20-Sep,Helianthus,decapetalus,e,2,2,115,,624,,,0.391725397,,2.125536068,,,1,disc,,HEDE_d,live,mature anthers absent,
IAS,ES,29-Sep,Euthamia,graminifolia,a,1,1,140,,284,,,0.476883092,,0.967391415,,,1,normal,EUGR5_a_1_1-3,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,a,1,2,134,,375,,,0.456445245,,1.277365425,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,a,1,3,109,,299,,,0.37128755,,1.018486032,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,a,2,1,95,,268,,,0.323599241,,0.912890491,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,a,2,2,158,,389,,,0.538196633,,1.325053735,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,a,2,3,120,,340,,,0.408756936,,1.158144652,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,b,1,1,125,,361,,,0.425788475,,1.229677116,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,b,1,2,90,,284,,,0.306567702,,0.967391415,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,b,1,3,109,,299,,,0.37128755,,1.018486032,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,b,2,1,132,,360,,,0.44963263,,1.226270808,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,b,2,2,127,,342,,,0.432601091,,1.164957268,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,b,2,3,119,,362,,,0.405350628,,1.233083424,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,c,1,1,130,,408,,,0.442820014,,1.389773583,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,c,1,2,94,,268,,,0.320192933,,0.912890491,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,c,1,3,118,,281,,,0.40194432,,0.957172492,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,c,2,1,92,,397,,,0.313380318,,1.352304197,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,c,2,2,93,,262,,,0.316786625,,0.892452644,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,c,2,3,141,,260,,,0.4802894,,0.885640028,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,d,1,1,124,,366,,,0.422382167,,1.246708655,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,d,1,2,133,,391,,,0.453038938,,1.33186635,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,d,1,3,144,,417,,,0.490508323,,1.420430353,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,d,2,1,129,,421,,,0.439413706,,1.434055584,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,d,2,2,113,,399,,,0.384912781,,1.359116813,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,d,2,3,119,,324,,,0.405350628,,1.103643727,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,e,1,1,117,,401,,,0.398538013,,1.365929428,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,e,1,2,131,,304,,,0.446226322,,1.035517571,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,e,1,3,145,,373,,,0.493914631,,1.27055281,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,e,2,1,115,,384,,,0.391725397,,1.308022196,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,e,2,2,134,,361,,,0.456445245,,1.229677116,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Euthamia,graminifolia,e,2,3,138,,390,,,0.470070477,,1.328460042,,,1,normal,,EUGR5,live,,
IAS,ES,29-Sep,Monarda,punctata,a,1,1,574,,(measured with calipers),,,1.955220678,,15.73,,,1,corolla,MPOU_a_1_1_width,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,a,1,2,481,,(measured with calipers),,,1.638434052,,16.47,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,a,1,3,549,,(measured with calipers),,,1.870062983,,15.81,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,a,2,1,424,,(measured with calipers),,,1.444274508,,18.19,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,a,2,2,458,,(measured with calipers),,,1.560088973,,17.34,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,a,2,3,606,,(measured with calipers),,,2.064222527,,18.26,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,b,1,1,540,,(measured with calipers),,,1.839406212,,15.87,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,b,1,2,468,,(measured with calipers),,,1.594152051,,15.68,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,b,1,3,401,,(measured with calipers),,,1.365929428,,15.86,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,b,2,1,485,,(measured with calipers),,,1.652059283,,17.09,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,b,2,2,535,,(measured with calipers),,,1.822374673,,16.66,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,b,2,3,522,,(measured with calipers),,,1.778092672,,16.23,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,c,1,1,471,,(measured with calipers),,,1.604370974,,16.21,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,c,1,2,415,,(measured with calipers),,,1.413617737,,16.68,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,c,1,3,627,,(measured with calipers),,,2.135754991,,18.79,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,c,2,1,465,,(measured with calipers),,,1.583933127,,15.07,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,c,2,2,524,,(measured with calipers),,,1.784905288,,17.68,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,c,2,3,397,,(measured with calipers),,,1.352304197,,14.1,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,d,1,1,639,,(measured with calipers),,,2.176630685,,17.09,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,d,1,2,600,,(measured with calipers),,,2.04378468,,15.52,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,d,1,3,605,,(measured with calipers),,,2.060816219,,15.64,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,d,2,1,620,,(measured with calipers),,,2.111910836,,16.97,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,d,2,2,632,,(measured with calipers),,,2.15278653,,16.13,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,d,2,3,624,,(measured with calipers),,,2.125536068,,15.32,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,e,1,1,390,,(measured with calipers),,,1.328460042,,14.04,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,e,1,2,471,,(measured with calipers),,,1.604370974,,14.03,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,e,1,3,391,,(measured with calipers),,,1.33186635,,13.49,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,e,2,1,446,,(measured with calipers),,,1.519213279,,13.93,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,e,2,2,378,,(measured with calipers),,,1.287584349,,14.69,,,1,corolla,,MOPU,live,,
IAS,ES,29-Sep,Monarda,punctata,e,2,3,520,,(measured with calipers),,,1.771280056,,14.27,,,1,corolla,,MOPU,live,,
PB,JZ,24-Aug,Ageratina,altissima,a,1,1,258,,792,,,0.878827413,,2.697795778,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,a,1,2,250,,859,,,0.85157695,,2.926018401,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,a,1,3,261,,755,,,0.889046336,,2.57176239,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,a,2,1,272,,873,,,0.926515722,,2.97370671,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,a,2,2,256,,744,,,0.872014797,,2.534293004,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,a,2,3,267,,707,,,0.909484183,,2.408259615,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,b,1,1,257,,920,,,0.875421105,,3.133803177,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,b ,1,2,258,,896,,,0.878827413,,3.05205179,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,b,1,3,218,,827,,,0.742575101,,2.817016551,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,b,2,1,278,,831,,,0.946953569,,2.830641782,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,b,2,2,261,,865,,,0.889046336,,2.946456248,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,b,2,3,224,,941,,,0.763012947,,3.205335641,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,c,1,1,231,,876,,,0.786857102,,2.983925633,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,c,1,2,234,,862,,,0.797076025,,2.936237324,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,c,1,3,229,,759,,,0.780044486,,2.585387621,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,c,2,1,265,,822,,,0.902671567,,2.799985012,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,c,2,2,291,,805,,,0.99123557,,2.74207778,,,1,normal,,AGALA,captured,,
PB,JZ,24-Aug,Ageratina,altissima,c,2,3,236,,923,,,0.803888641,,3.1440221,,,1,normal,,AGALA,captured,,
PFR,JZ,30-Sep,Ageratina,altissima,d,1,1,190,,802,,,0.647198482,,2.731858856,,,1,normal,,AGALA,captured,sad,
PFR,JZ,30-Sep,Ageratina,altissima,d,1,2,177,,764,,,0.602916481,,2.60241916,,,1,normal,,AGALA,captured,sad,
PFR,JZ,30-Sep,Ageratina,altissima,d,1,3,213,,776,,,0.725543562,,2.643294853,,,1,normal,,AGALA,captured,sad,
PFR,JZ,1-Oct,Ageratina,altissima,e,1,1,283,,813,,,0.963985108,,2.769328242,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,e,1,2,293,,711,,,0.998048186,,2.421884846,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,e,1,3,267,,817,,,0.909484183,,2.782953473,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,e,2,1,290,,735,,,0.987829262,,2.503636234,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,e,2,2,285,,666,,,0.970797723,,2.268600995,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,e,2,3,274,,787,,,0.933328337,,2.680764239,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,f,1,1,262,,770,,,0.892452644,,2.622857007,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,f,1,2,251,,745,,,0.854983258,,2.537699312,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,f,1,3,268,,730,,,0.912890491,,2.486604695,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,f,2,1,249,,779,,,0.848170642,,2.653513777,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,f,2,2,242,,738,,,0.824326488,,2.513855157,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,f,2,3,254,,784,,,0.865202181,,2.670545316,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,g,1,1,261,,766,,,0.889046336,,2.609231775,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,g,1,2,214,,789,,,0.728949869,,2.687576855,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,g,1,3,315,,795,,,1.072986957,,2.708014702,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,g,2,1,232,,709,,,0.79026341,,2.415072231,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,g,2,2,259,,746,,,0.88223372,,2.541105619,,,1,normal,,AGALA,captured,,
PFR,JZ,1-Oct,Ageratina,altissima,g,2,3,281,,831,,,0.957172492,,2.830641782,,,1,normal,,AGALA,captured,,
PFR,ES,5-Oct,Symphyotrichum,lanceolatum,a,1,3,120,,467,,,0.408756936,,1.590745743,,,1,disc,SYLA6_a_1_3,SYLA6_d,live,,
PFR,ES,5-Oct,Symphyotrichum,lanceolatum,a,1,4,93,,499,,,0.316786625,,1.699747593,,,1,disc,,SYLA6_d,live,,
PFR,ES,5-Oct,Symphyotrichum,lanceolatum,a,2,3,137,,556,,,0.466664169,,1.893907137,,,1,disc,,SYLA6_d,live,,
PFR,ES,5-Oct,Symphyotrichum,lanceolatum,a,2,4,137,,495,,,0.466664169,,1.686122361,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,b,1,3,179,,519,,,0.609729096,,1.767873749,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,b,1,4,188,,641,,,0.640385867,,2.1834433,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,b,2,3,200,,666,,,0.68126156,,2.268600995,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,b,2,4,199,,716,,,0.677855252,,2.438916385,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,c,1,3,180,,615,,,0.613135404,,2.094879297,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,c,1,4,166,,627,,,0.565447095,,2.135754991,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,c,2,3,221,,695,,,0.752794024,,2.367383922,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,c,2,4,179,,632,,,0.609729096,,2.15278653,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,d,1,3,196,,442,,,0.667636329,,1.505588048,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,d,1,4,191,,433,,,0.65060479,,1.474931278,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,d,2,3,174,,412,,,0.592697557,,1.403398814,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,d,2,4,176,,429,,,0.599510173,,1.461306047,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,e,1,3,153,,437,,,0.521165094,,1.488556509,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,e,1,4,154,,610,,,0.524571401,,2.077847758,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,e,2,3,168,,445,,,0.572259711,,1.515806971,,,1,disc,,SYLA6_d,live,,
DEL,ES,6-Oct,Symphyotrichum,lanceolatum,e,2,4,142,,615,,,0.483695708,,2.094879297,,,1,disc,,SYLA6_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,a,1,3,57,,354,,,0.194159545,,1.205832961,,,1,disc,COCA5_a_1_3_disc,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,a,1,4,40,,334,,,0.136252312,,1.137706805,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,a,2,3,39,,312,,,0.132846004,,1.062768034,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,a,2,4,38,,333,,,0.129439696,,1.134300498,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,b,1,3,53,,299,,,0.180534313,,1.018486032,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,b,1,4,41,,290,,,0.13965862,,0.987829262,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,b,2,3,50,,303,,,0.17031539,,1.032111264,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,b,2,4,48,,319,,,0.163502774,,1.086612188,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,c,1,3,52,,313,,,0.177128006,,1.066174342,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,c,1,4,52,,316,,,0.177128006,,1.076393265,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,c,2,3,40,,273,,,0.136252312,,0.92992203,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,c,2,4,54,,312,,,0.183940621,,1.062768034,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,d,1,3,48,,346,,,0.163502774,,1.178582499,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,d,1,4,42,,296,,,0.143064928,,1.008267109,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,d,2,3,41,,299,,,0.13965862,,1.018486032,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,d,2,4,54,,323,,,0.183940621,,1.10023742,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,e,1,3,48,,341,,,0.163502774,,1.16155096,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,e,1,4,46,,347,,,0.156690159,,1.181988807,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,e,2,3,46,,313,,,0.156690159,,1.066174342,,,1,disc,,COCA5_d,live,,
ENR,ES,8-Oct,Conyza,canadensis,e,2,4,40,,325,,,0.136252312,,1.107050035,,,1,disc,,COCA5_d,live,,
,,,Chamaecrista,fasciculata,,,,,,,,,0,,0,,,,flower,,CHFA_f,,,
,,,Daucus,carota,,,,,,,,,0,,0,,,,zero,,DACA6,,,
,,,Galium,palustre,,,,,,,,,0,,0,,,,zero,,GAPA3,,,
,,,Hypericum,perforatum,,,,,,,,,0,,0,,,,zero,,HYPE,,,
,,,Oxalis,stricta,,,,,,,,,0,,0,,,,zero,,OXST,,,
,,,Phytolacca,americana,,,,,,,,,0,,0,,,,zero,,PHAM4,,,
,,,Polygonum,pensylvanicum,,,,,,,,,0,,0,,,,zero,,POPE2,,,
,,,Potentilla,recta,,,,,,,,,0,,0,,,,zero,,PORE5,,,
,,,Ranunculus,bulbosus,,,,,,,,,0,,0,,,,zero,,RABU,,,
,,,Solanum,carolinense,,,,,,,,,0,,0,,,,zero,,SOCA3,,,
,,,Triodonis,perfoliata,,,,,,,,,0,,0,,,,zero,,TRPE4,,,
,,,Rosa,multiflora,,,,,,,,,0,,0,,,,zero,,ROMU,,,
,,,Potentilla,norvegica,,,,,,,,,0,,0,,,,zero,,PONO3,,,
